river_id,target_date,horizon_day,pred_flow,true_flow,capacity_q95,true_class,pred_flow_adjusted,pred_class
1503000,2023-11-11,3,1763.8079833984375,1870.0,10900.0,0,1940.1887817382815,0
1503000,2023-11-12,4,1640.34228515625,1800.0,10900.0,0,1804.376513671875,0
1503000,2023-11-13,5,1456.8052978515625,1690.0,10900.0,0,1602.4858276367188,0
1503000,2023-11-14,6,1417.326416015625,1610.0,10900.0,0,1559.0590576171876,0
1503000,2023-11-15,7,1461.072998046875,1560.0,10900.0,0,1607.1802978515627,0
1503000,2023-11-16,8,1442.842041015625,1740.0,10900.0,0,1587.1262451171876,0
1503000,2023-11-17,9,1464.054931640625,1790.0,10900.0,0,1610.4604248046876,0
1503000,2023-11-18,10,1587.3060302734375,1790.0,10900.0,0,1746.0366333007814,0
1503000,2023-11-14,1,1422.4869384765625,1610.0,10900.0,0,1564.7356323242188,0
1503000,2023-11-15,2,1467.247314453125,1560.0,10900.0,0,1613.9720458984377,0
1503000,2023-11-16,3,1449.0244140625,1740.0,10900.0,0,1593.92685546875,0
1503000,2023-11-17,4,1469.929931640625,1790.0,10900.0,0,1616.9229248046877,0
1503000,2023-11-18,5,1592.6806640625,1790.0,10900.0,0,1751.9487304687502,0
1503000,2023-11-19,6,1922.3228759765625,1900.0,10900.0,0,2114.555163574219,0
1503000,2023-11-20,7,1784.38134765625,2060.0,10900.0,0,1962.8194824218751,0
1503000,2023-11-21,8,1567.005126953125,1920.0,10900.0,0,1723.7056396484377,0
1503000,2023-11-22,9,1592.8623046875,2640.0,10900.0,0,1752.14853515625,0
1503000,2023-11-23,10,3885.378662109375,2820.0,10900.0,0,4273.916528320313,0
1503000,2023-11-19,1,1932.9461669921875,1900.0,10900.0,0,2126.2407836914062,0
1503000,2023-11-20,2,1794.64111328125,2060.0,10900.0,0,1974.1052246093752,0
1503000,2023-11-21,3,1576.3533935546875,1920.0,10900.0,0,1733.9887329101564,0
1503000,2023-11-22,4,1601.8194580078125,2640.0,10900.0,0,1762.001403808594,0
1503000,2023-11-23,5,3914.03076171875,2820.0,10900.0,0,4305.433837890625,0
1503000,2023-11-24,6,2777.4033203125,3020.0,10900.0,0,3055.14365234375,0
1503000,2023-11-25,7,2315.456298828125,2720.0,10900.0,0,2547.0019287109376,0
1503000,2023-11-26,8,1966.0919189453125,2520.0,10900.0,0,2162.7011108398438,0
1503000,2023-11-27,9,1892.3677978515625,3900.0,10900.0,0,2081.604577636719,0
1503000,2023-11-28,10,3324.958984375,5290.0,10900.0,0,3657.4548828125003,0
1503000,2023-11-24,1,2814.13134765625,3020.0,10900.0,0,3095.5444824218753,0
1503000,2023-11-25,2,2330.875732421875,2720.0,10900.0,0,2563.963305664063,0
1503000,2023-11-26,3,1975.82763671875,2520.0,10900.0,0,2173.410400390625,0
1503000,2023-11-27,4,1898.9969482421875,3900.0,10900.0,0,2088.8966430664063,0
1503000,2023-11-28,5,3335.44140625,5290.0,10900.0,0,3668.985546875,0
1503000,2023-11-29,6,3125.4990234375,5270.0,10900.0,0,3438.04892578125,0
1503000,2023-11-30,7,2756.804443359375,4390.0,10900.0,0,3032.484887695313,0
1503000,2023-12-01,8,2549.64990234375,3940.0,10900.0,0,2804.6148925781254,0
1503000,2023-12-02,9,3082.340087890625,3720.0,10900.0,0,3390.574096679688,0
1503000,2023-12-03,10,3622.829345703125,4280.0,10900.0,0,3985.112280273438,0
1503000,2023-11-29,1,3261.7607421875,5270.0,10900.0,0,3587.9368164062503,0
1503000,2023-11-30,2,2852.73388671875,4390.0,10900.0,0,3138.007275390625,0
1503000,2023-12-01,3,2629.864990234375,3940.0,10900.0,0,2892.851489257813,0
1503000,2023-12-02,4,3200.099853515625,3720.0,10900.0,0,3520.1098388671876,0
1503000,2023-12-03,5,3736.008544921875,4280.0,10900.0,0,4109.609399414063,0
1503000,2023-12-04,6,8700.6552734375,6990.0,10900.0,0,9570.720800781251,0
1503000,2023-12-05,7,8167.62109375,8400.0,10900.0,0,8984.383203125,0
1503000,2023-12-06,8,6592.26513671875,7180.0,10900.0,0,7251.491650390625,0
1503000,2023-12-07,9,5077.05712890625,6070.0,10900.0,0,5584.762841796875,0
1503000,2023-12-08,10,4592.9130859375,5320.0,10900.0,0,5052.204394531251,0
1503000,2023-12-04,1,8985.75,6990.0,10900.0,0,9884.325,0
1503000,2023-12-05,2,8353.828125,8400.0,10900.0,0,9189.2109375,0
1503000,2023-12-06,3,6722.19921875,7180.0,10900.0,0,7394.419140625,0
1503000,2023-12-07,4,5162.091796875,6070.0,10900.0,0,5678.3009765625,0
1503000,2023-12-08,5,4663.37255859375,5320.0,10900.0,0,5129.709814453126,0
1503000,2023-12-09,6,4299.3525390625,4810.0,10900.0,0,4729.28779296875,0
1503000,2023-12-10,7,4474.322265625,4760.0,10900.0,0,4921.754492187501,0
1503000,2023-12-11,8,7248.9677734375,8680.0,10900.0,0,7973.864550781251,0
1503000,2023-12-12,9,8978.1953125,10600.0,10900.0,0,9876.014843750001,0
1503000,2023-12-13,10,7771.66259765625,8340.0,10900.0,0,8548.828857421875,0
1503000,2023-12-09,1,4320.6943359375,4810.0,10900.0,0,4752.763769531251,0
1503000,2023-12-10,2,4507.1474609375,4760.0,10900.0,0,4957.86220703125,0
1503000,2023-12-11,3,7305.607421875,8680.0,10900.0,0,8036.168164062501,0
1503000,2023-12-12,4,9022.794921875,10600.0,10900.0,0,9925.074414062501,0
1503000,2023-12-13,5,7799.93505859375,8340.0,10900.0,0,8579.928564453126,0
1503000,2023-12-14,6,6270.24755859375,6750.0,10900.0,0,6897.272314453126,0
1503000,2023-12-15,7,5402.12646484375,6000.0,10900.0,0,5942.339111328126,0
1503000,2023-12-16,8,4906.80859375,5470.0,10900.0,0,5397.489453125,0
1503000,2023-12-17,9,4634.484375,5300.0,10900.0,0,5097.9328125,0
1503000,2023-12-18,10,5645.0615234375,25700.0,10900.0,1,6209.567675781251,0
1503000,2023-12-14,1,6355.3173828125,6750.0,10900.0,0,6990.849121093751,0
1503000,2023-12-15,2,5469.1865234375,6000.0,10900.0,0,6016.10517578125,0
1503000,2023-12-16,3,4965.4833984375,5470.0,10900.0,0,5462.03173828125,0
1503000,2023-12-17,4,4685.70361328125,5300.0,10900.0,0,5154.273974609376,0
1503000,2023-12-18,5,5696.82373046875,25700.0,10900.0,1,6266.506103515626,0
1503000,2023-12-19,6,22695.560546875,29900.0,10900.0,1,24965.116601562502,1
1503000,2023-12-20,7,15685.80078125,27100.0,10900.0,1,17254.380859375,1
1503000,2023-12-21,8,14152.6611328125,19800.0,10900.0,1,15567.927246093752,1
1503000,2023-12-22,9,11062.72265625,12200.0,10900.0,1,12168.994921875,1
1503000,2023-12-23,10,8001.56884765625,9550.0,10900.0,0,8801.725732421875,0
1503000,2023-12-19,1,23314.74609375,29900.0,10900.0,1,25646.220703125004,1
1503000,2023-12-20,2,16008.6669921875,27100.0,10900.0,1,17609.53369140625,1
1503000,2023-12-21,3,14303.8984375,19800.0,10900.0,1,15734.288281250001,1
1503000,2023-12-22,4,11100.521484375,12200.0,10900.0,1,12210.5736328125,1
1503000,2023-12-23,5,7972.91650390625,9550.0,10900.0,0,8770.208154296875,0
1503000,2023-12-24,6,6875.7666015625,8370.0,10900.0,0,7563.343261718751,0
1503000,2023-12-25,7,7624.01806640625,7400.0,10900.0,0,8386.419873046876,0
1503000,2023-12-26,8,6972.76953125,6720.0,10900.0,0,7670.046484375001,0
1503000,2023-12-27,9,7333.1787109375,6600.0,10900.0,0,8066.496582031251,0
1503000,2023-12-28,10,9824.12109375,8470.0,10900.0,0,10806.533203125,0
1503000,2023-12-24,1,7177.94873046875,8370.0,10900.0,0,7895.743603515626,0
1503000,2023-12-25,2,7934.5078125,7400.0,10900.0,0,8727.958593750001,0
1503000,2023-12-26,3,7192.55419921875,6720.0,10900.0,0,7911.809619140626,0
1503000,2023-12-27,4,7516.599609375,6600.0,10900.0,0,8268.2595703125,0
1503000,2023-12-28,5,10003.7275390625,8470.0,10900.0,0,11004.100292968751,0
1503000,2023-12-29,6,11807.5419921875,9360.0,10900.0,0,12988.29619140625,1
1503000,2023-12-30,7,10628.810546875,8440.0,10900.0,0,11691.691601562501,1
1503000,2023-12-31,8,8912.4609375,7970.0,10900.0,0,9803.70703125,0
1503000,2024-01-01,9,7800.39892578125,7170.0,10900.0,0,8580.438818359376,0
1503000,2024-01-02,10,6597.38232421875,6320.0,10900.0,0,7257.120556640625,0
1503000,2023-12-29,1,11731.2021484375,9360.0,10900.0,0,12904.322363281251,1
1503000,2023-12-30,2,10560.115234375,8440.0,10900.0,0,11616.1267578125,1
1503000,2023-12-31,3,8863.5830078125,7970.0,10900.0,0,9749.94130859375,0
1503000,2024-01-01,4,7763.021484375,7170.0,10900.0,0,8539.3236328125,0
1503000,2024-01-02,5,6567.896484375,6320.0,10900.0,0,7224.686132812501,0
1503000,2024-01-03,6,5624.88427734375,5690.0,10900.0,0,6187.372705078125,0
1503000,2024-01-04,7,5013.28173828125,5270.0,10900.0,0,5514.609912109376,0
1503000,2024-01-05,8,4385.580078125,4880.0,10900.0,0,4824.1380859375,0
1503000,2024-01-06,9,3861.69140625,4400.0,10900.0,0,4247.860546875,0
1503000,2024-01-07,10,3678.533203125,4180.0,10900.0,0,4046.3865234375003,0
1503000,2024-01-03,1,5523.630859375,5690.0,10900.0,0,6075.993945312501,0
1503000,2024-01-04,2,4914.49951171875,5270.0,10900.0,0,5405.949462890625,0
1503000,2024-01-05,3,4311.041015625,4880.0,10900.0,0,4742.145117187501,0
1503000,2024-01-06,4,3802.25634765625,4400.0,10900.0,0,4182.481982421876,0
1503000,2024-01-07,5,3625.056640625,4180.0,10900.0,0,3987.5623046875003,0
1503000,2024-01-08,6,3790.8828125,4130.0,10900.0,0,4169.97109375,0
1503000,2024-01-09,7,3556.837890625,4210.0,10900.0,0,3912.5216796875,0
1503000,2024-01-10,8,5379.5009765625,11300.0,10900.0,1,5917.45107421875,0
1503000,2024-01-11,9,13764.0546875,13200.0,10900.0,1,15140.460156250001,1
1503000,2024-01-12,10,11176.3564453125,10100.0,10900.0,0,12293.99208984375,1
1503000,2024-01-08,1,3832.16357421875,4130.0,10900.0,0,4215.379931640626,0
1503000,2024-01-09,2,3595.992919921875,4210.0,10900.0,0,3955.592211914063,0
1503000,2024-01-10,3,5420.8310546875,11300.0,10900.0,1,5962.914160156251,0
1503000,2024-01-11,4,13817.1220703125,13200.0,10900.0,1,15198.83427734375,1
1503000,2024-01-12,5,11207.1591796875,10100.0,10900.0,0,12327.875097656251,1
1503000,2024-01-13,6,9192.5048828125,10200.0,10900.0,0,10111.75537109375,0
1503000,2024-01-14,7,12706.3779296875,11000.0,10900.0,1,13977.015722656251,1
1503000,2024-01-15,8,10415.4755859375,9530.0,10900.0,0,11457.023144531251,0
1503000,2024-01-16,9,8684.7177734375,7010.0,10900.0,0,9553.189550781251,0
1503000,2024-01-17,10,7077.84765625,6020.0,10900.0,0,7785.632421875001,0
1503000,2024-01-13,1,9272.2138671875,10200.0,10900.0,0,10199.435253906251,0
1503000,2024-01-14,2,12745.466796875,11000.0,10900.0,1,14020.0134765625,1
1503000,2024-01-15,3,10429.4365234375,9530.0,10900.0,0,11472.38017578125,1
1503000,2024-01-16,4,8688.1103515625,7010.0,10900.0,0,9556.92138671875,0
1503000,2024-01-17,5,7075.41943359375,6020.0,10900.0,0,7782.961376953125,0
1503000,2024-01-18,6,5504.94970703125,5100.0,10900.0,0,6055.444677734376,0
1503000,2024-01-19,7,4506.52197265625,4880.0,10900.0,0,4957.174169921876,0
1503000,2024-01-20,8,4623.18115234375,4650.0,10900.0,0,5085.499267578125,0
1503000,2024-01-21,9,3870.750244140625,4060.0,10900.0,0,4257.825268554688,0
1503000,2024-01-22,10,3235.30615234375,3430.0,10900.0,0,3558.836767578125,0
1503000,2024-01-18,1,5415.4296875,5100.0,10900.0,0,5956.972656250001,0
1503000,2024-01-19,2,4425.8095703125,4880.0,10900.0,0,4868.39052734375,0
1503000,2024-01-20,3,4530.87744140625,4650.0,10900.0,0,4983.965185546876,0
1503000,2024-01-21,4,3798.98681640625,4060.0,10900.0,0,4178.885498046875,0
1503000,2024-01-22,5,3185.087158203125,3430.0,10900.0,0,3503.595874023438,0
1503000,2024-01-23,6,2990.250732421875,3800.0,10900.0,0,3289.275805664063,0
1503000,2024-01-24,7,3241.905517578125,4110.0,10900.0,0,3566.096069335938,0
1503000,2024-01-25,8,5469.5751953125,9320.0,10900.0,0,6016.532714843751,0
1503000,2024-01-26,9,12291.0302734375,15500.0,10900.0,1,13520.133300781252,1
1503000,2024-01-27,10,14302.9326171875,18000.0,10900.0,1,15733.22587890625,1
1503000,2024-01-23,1,3001.457275390625,3800.0,10900.0,0,3301.6030029296876,0
1503000,2024-01-24,2,3258.040283203125,4110.0,10900.0,0,3583.8443115234377,0
1503000,2024-01-25,3,5493.595703125,9320.0,10900.0,0,6042.9552734375,0
1503000,2024-01-26,4,12313.2783203125,15500.0,10900.0,1,13544.606152343751,1
1503000,2024-01-27,5,14316.9375,18000.0,10900.0,1,15748.63125,1
1503000,2024-01-28,6,12490.1650390625,16400.0,10900.0,1,13739.18154296875,1
1503000,2024-01-29,7,12777.7177734375,14500.0,10900.0,1,14055.48955078125,1
1503000,2024-01-30,8,10577.490234375,11200.0,10900.0,1,11635.239257812502,1
1503000,2024-01-31,9,9288.673828125,8880.0,10900.0,0,10217.541210937501,0
1503000,2024-02-01,10,8704.7333984375,7630.0,10900.0,0,9575.206738281251,0
1503000,2024-01-28,1,12768.4638671875,16400.0,10900.0,1,14045.310253906251,1
1503000,2024-01-29,2,13026.37890625,14500.0,10900.0,1,14329.016796875001,1
1503000,2024-01-30,3,10726.6669921875,11200.0,10900.0,1,11799.333691406251,1
1503000,2024-01-31,4,9411.990234375,8880.0,10900.0,0,10353.1892578125,0
1503000,2024-02-01,5,8810.7978515625,7630.0,10900.0,0,9691.877636718751,0
1503000,2024-02-02,6,8756.787109375,7050.0,10900.0,0,9632.4658203125,0
1503000,2024-02-03,7,7990.67822265625,6720.0,10900.0,0,8789.746044921876,0
1503000,2024-02-04,8,6907.263671875,6070.0,10900.0,0,7597.990039062501,0
1503000,2024-02-05,9,5763.17431640625,5430.0,10900.0,0,6339.491748046876,0
1503000,2024-02-06,10,4850.853515625,4940.0,10900.0,0,5335.9388671875,0
1503000,2024-02-02,1,8813.8544921875,7050.0,10900.0,0,9695.239941406251,0
1503000,2024-02-03,2,8025.3447265625,6720.0,10900.0,0,8827.87919921875,0
1503000,2024-02-04,3,6929.2587890625,6070.0,10900.0,0,7622.184667968751,0
1503000,2024-02-05,4,5778.47998046875,5430.0,10900.0,0,6356.327978515626,0
1503000,2024-02-06,5,4861.48486328125,4940.0,10900.0,0,5347.633349609376,0
1503000,2024-02-07,6,4671.94775390625,4460.0,10900.0,0,5139.142529296875,0
1503000,2024-02-08,7,4174.8330078125,4130.0,10900.0,0,4592.31630859375,0
1503000,2024-02-09,8,3964.745849609375,3980.0,10900.0,0,4361.220434570313,0
1503000,2024-02-10,9,3876.05712890625,3930.0,10900.0,0,4263.662841796875,0
1503000,2024-02-11,10,4424.2490234375,4260.0,10900.0,0,4866.673925781251,0
1503000,2024-02-07,1,4597.3720703125,4460.0,10900.0,0,5057.10927734375,0
1503000,2024-02-08,2,4119.28271484375,4130.0,10900.0,0,4531.210986328126,0
1503000,2024-02-09,3,3914.731689453125,3980.0,10900.0,0,4306.204858398438,0
1503000,2024-02-10,4,3833.17578125,3930.0,10900.0,0,4216.493359375,0
1503000,2024-02-11,5,4384.8134765625,4260.0,10900.0,0,4823.29482421875,0
1503000,2024-02-12,6,4357.17724609375,4230.0,10900.0,0,4792.894970703125,0
1503000,2024-02-13,7,3877.33544921875,3890.0,10900.0,0,4265.068994140625,0
1503000,2024-02-14,8,3195.82958984375,3580.0,10900.0,0,3515.412548828125,0
1503000,2024-02-15,9,2644.1640625,3280.0,10900.0,0,2908.5804687500004,0
1503000,2024-02-16,10,2467.84912109375,3040.0,10900.0,0,2714.634033203125,0
1503000,2024-02-12,1,4357.474609375,4230.0,10900.0,0,4793.2220703125,0
1503000,2024-02-13,2,3877.031494140625,3890.0,10900.0,0,4264.734643554688,0
1503000,2024-02-14,3,3195.24951171875,3580.0,10900.0,0,3514.7744628906253,0
1503000,2024-02-15,4,2643.572021484375,3280.0,10900.0,0,2907.929223632813,0
1503000,2024-02-16,5,2467.47705078125,3040.0,10900.0,0,2714.2247558593754,0
1503000,2024-02-17,6,2269.03662109375,2960.0,10900.0,0,2495.940283203125,0
1503000,2024-02-18,7,2146.209228515625,2830.0,10900.0,0,2360.8301513671877,0
1503000,2024-02-19,8,2018.3800048828125,2690.0,10900.0,0,2220.218005371094,0
1503000,2024-02-20,9,1910.623779296875,2540.0,10900.0,0,2101.6861572265625,0
1503000,2024-02-21,10,1899.8460693359375,2360.0,10900.0,0,2089.8306762695315,0
1503000,2024-02-17,1,2284.332275390625,2960.0,10900.0,0,2512.7655029296875,0
1503000,2024-02-18,2,2165.9228515625,2830.0,10900.0,0,2382.51513671875,0
1503000,2024-02-19,3,2037.8787841796875,2690.0,10900.0,0,2241.6666625976563,0
1503000,2024-02-20,4,1930.0927734375,2540.0,10900.0,0,2123.10205078125,0
1503000,2024-02-21,5,1917.93603515625,2360.0,10900.0,0,2109.7296386718754,0
1503000,2024-02-22,6,1923.7032470703125,2320.0,10900.0,0,2116.073571777344,0
1503000,2024-02-23,7,2063.413330078125,2470.0,10900.0,0,2269.754663085938,0
1503000,2024-02-24,8,2245.73974609375,2520.0,10900.0,0,2470.313720703125,0
1503000,2024-02-25,9,2043.123779296875,2400.0,10900.0,0,2247.4361572265625,0
1503000,2024-02-26,10,1892.668212890625,2190.0,10900.0,0,2081.9350341796876,0
1503000,2024-02-22,1,1965.9000244140625,2320.0,10900.0,0,2162.490026855469,0
1503000,2024-02-23,2,2118.152099609375,2470.0,10900.0,0,2329.967309570313,0
1503000,2024-02-24,3,2300.11474609375,2520.0,10900.0,0,2530.126220703125,0
1503000,2024-02-25,4,2086.71484375,2400.0,10900.0,0,2295.386328125,0
1503000,2024-02-26,5,1927.1673583984375,2190.0,10900.0,0,2119.8840942382812,0
1503000,2024-02-27,6,1894.404296875,2040.0,10900.0,0,2083.8447265625,0
1503000,2024-02-28,7,2195.1162109375,2870.0,10900.0,0,2414.6278320312504,0
1503000,2024-02-29,8,7730.17578125,5080.0,10900.0,0,8503.193359375,0
1503000,2024-03-01,9,5837.42578125,4940.0,10900.0,0,6421.168359375,0
1503000,2024-03-02,10,4446.98291015625,4490.0,10900.0,0,4891.681201171876,0
1503000,2024-02-27,1,1915.096923828125,2040.0,10900.0,0,2106.606616210938,0
1503000,2024-02-28,2,2222.887939453125,2870.0,10900.0,0,2445.1767333984376,0
1503000,2024-02-29,3,7810.36572265625,5080.0,10900.0,0,8591.402294921876,0
1503000,2024-03-01,4,5887.09033203125,4940.0,10900.0,0,6475.799365234376,0
1503000,2024-03-02,5,4476.5126953125,4490.0,10900.0,0,4924.16396484375,0
1503000,2024-03-03,6,6306.63232421875,5830.0,10900.0,0,6937.295556640625,0
1503000,2024-03-04,7,6436.1064453125,6290.0,10900.0,0,7079.717089843751,0
1503000,2024-03-05,8,6104.38037109375,5930.0,10900.0,0,6714.818408203126,0
1503000,2024-03-06,9,7670.44873046875,6370.0,10900.0,0,8437.493603515626,0
1503000,2024-03-07,10,9343.1435546875,11700.0,10900.0,1,10277.45791015625,0
1503000,2024-03-03,1,6188.0166015625,5830.0,10900.0,0,6806.81826171875,0
1503000,2024-03-04,2,6337.79052734375,6290.0,10900.0,0,6971.569580078126,0
1503000,2024-03-05,3,6035.83251953125,5930.0,10900.0,0,6639.415771484376,0
1503000,2024-03-06,4,7601.4248046875,6370.0,10900.0,0,8361.56728515625,0
1503000,2024-03-07,5,9296.7861328125,11700.0,10900.0,1,10226.46474609375,0
1503000,2024-03-08,6,12568.2607421875,14900.0,10900.0,1,13825.08681640625,1
1503000,2024-03-09,7,11002.197265625,12300.0,10900.0,1,12102.416992187502,1
1503000,2024-03-10,8,11062.642578125,17800.0,10900.0,1,12168.906835937501,1
1503000,2024-03-11,9,15567.8115234375,19200.0,10900.0,1,17124.592675781252,1
1503000,2024-03-12,10,12082.337890625,14500.0,10900.0,1,13290.5716796875,1
1503000,2024-03-08,1,12535.9296875,14900.0,10900.0,1,13789.522656250001,1
1503000,2024-03-09,2,10995.19140625,12300.0,10900.0,1,12094.710546875001,1
1503000,2024-03-10,3,11055.17578125,17800.0,10900.0,1,12160.693359375002,1
1503000,2024-03-11,4,15560.6494140625,19200.0,10900.0,1,17116.71435546875,1
1503000,2024-03-12,5,12076.919921875,14500.0,10900.0,1,13284.611914062501,1
1503000,2024-03-13,6,10037.5322265625,10800.0,10900.0,0,11041.28544921875,0
1503000,2024-03-14,7,8713.1318359375,8750.0,10900.0,0,9584.445019531251,0
1503000,2024-03-15,8,6949.7587890625,7530.0,10900.0,0,7644.734667968751,0
1503000,2024-03-16,9,6815.8056640625,7100.0,10900.0,0,7497.386230468751,0
1503000,2024-03-17,10,6083.48974609375,6700.0,10900.0,0,6691.838720703126,0
1503000,2024-03-13,1,10258.484375,10800.0,10900.0,0,11284.3328125,0
1503000,2024-03-14,2,8923.595703125,8750.0,10900.0,0,9815.955273437501,0
1503000,2024-03-15,3,7122.34228515625,7530.0,10900.0,0,7834.576513671876,0
1503000,2024-03-16,4,6975.3701171875,7100.0,10900.0,0,7672.90712890625,0
1503000,2024-03-17,5,6205.0654296875,6700.0,10900.0,0,6825.57197265625,0
1503000,2024-03-18,6,5663.98486328125,6270.0,10900.0,0,6230.383349609376,0
1503000,2024-03-19,7,5053.24267578125,5880.0,10900.0,0,5558.566943359376,0
1503000,2024-03-20,8,4502.580078125,5380.0,10900.0,0,4952.8380859375,0
1503000,2024-03-21,9,4238.7587890625,5060.0,10900.0,0,4662.63466796875,0
1503000,2024-03-22,10,3639.991455078125,4720.0,10900.0,0,4003.990600585938,0
1503000,2024-03-18,1,5685.5068359375,6270.0,10900.0,0,6254.05751953125,0
1503000,2024-03-19,2,5073.802734375,5880.0,10900.0,0,5581.1830078125,0
1503000,2024-03-20,3,4520.5546875,5380.0,10900.0,0,4972.610156250001,0
1503000,2024-03-21,4,4256.85986328125,5060.0,10900.0,0,4682.545849609375,0
1503000,2024-03-22,5,3653.537109375,4720.0,10900.0,0,4018.8908203125,0
1503000,2024-03-23,6,3220.81005859375,5760.0,10900.0,0,3542.891064453125,0
1503000,2024-03-24,7,5917.2158203125,7620.0,10900.0,0,6508.93740234375,0
1503000,2024-03-25,8,5340.54833984375,6710.0,10900.0,0,5874.603173828125,0
1503000,2024-03-26,9,4872.2958984375,6520.0,10900.0,0,5359.525488281251,0
1503000,2024-03-27,10,5107.07421875,7090.0,10900.0,0,5617.781640625,0
1503000,2024-03-23,1,3281.94921875,5760.0,10900.0,0,3610.144140625,0
1503000,2024-03-24,2,6039.38232421875,7620.0,10900.0,0,6643.320556640626,0
1503000,2024-03-25,3,5420.07177734375,6710.0,10900.0,0,5962.078955078126,0
1503000,2024-03-26,4,4929.33154296875,6520.0,10900.0,0,5422.264697265626,0
1503000,2024-03-27,5,5155.56884765625,7090.0,10900.0,0,5671.125732421876,0
1503000,2024-03-28,6,6403.25390625,8340.0,10900.0,0,7043.579296875,0
1503000,2024-03-29,7,6573.25634765625,8270.0,10900.0,0,7230.581982421875,0
1503000,2024-03-30,8,6247.919921875,7210.0,10900.0,0,6872.711914062501,0
1503000,2024-03-31,9,5479.7412109375,6350.0,10900.0,0,6027.715332031251,0
1503000,2024-04-01,10,5050.83935546875,5760.0,10900.0,0,5555.923291015625,0
1503000,2024-03-28,1,6634.48095703125,8340.0,10900.0,0,7297.929052734376,0
1503000,2024-03-29,2,6781.20263671875,8270.0,10900.0,0,7459.322900390625,0
1503000,2024-03-30,3,6429.65087890625,7210.0,10900.0,0,7072.615966796876,0
1503000,2024-03-31,4,5613.4306640625,6350.0,10900.0,0,6174.773730468751,0
1503000,2024-04-01,5,5162.7744140625,5760.0,10900.0,0,5679.051855468751,0
1503000,2024-04-02,6,5391.25732421875,5560.0,10900.0,0,5930.383056640626,0
1503000,2024-04-03,7,9967.373046875,7820.0,10900.0,0,10964.1103515625,0
1503000,2024-04-04,8,16113.966796875,12100.0,10900.0,1,17725.363476562503,1
1503000,2024-04-05,9,13560.02734375,12400.0,10900.0,1,14916.030078125,1
1503000,2024-04-06,10,10362.6845703125,9940.0,10900.0,0,11398.95302734375,0
1503000,2024-04-02,1,5499.28369140625,5560.0,10900.0,0,6049.212060546875,0
1503000,2024-04-03,2,10155.6494140625,7820.0,10900.0,0,11171.21435546875,0
1503000,2024-04-04,3,16279.861328125,12100.0,10900.0,1,17907.8474609375,1
1503000,2024-04-05,4,13648.9697265625,12400.0,10900.0,1,15013.866699218752,1
1503000,2024-04-06,5,10418.392578125,9940.0,10900.0,0,11460.2318359375,0
1503000,2024-04-07,6,8142.84130859375,8700.0,10900.0,0,8957.125439453126,0
1503000,2024-04-08,7,6201.4794921875,7970.0,10900.0,0,6821.627441406251,0
1503000,2024-04-09,8,5155.32568359375,7310.0,10900.0,0,5670.858251953126,0
1503000,2024-04-10,9,4564.10107421875,6810.0,10900.0,0,5020.511181640625,0
1503000,2024-04-11,10,4525.73046875,7080.0,10900.0,0,4978.303515625001,0
1503000,2024-04-07,1,7983.02197265625,8700.0,10900.0,0,8781.324169921876,0
1503000,2024-04-08,2,6117.77978515625,7970.0,10900.0,0,6729.557763671875,0
1503000,2024-04-09,3,5094.34521484375,7310.0,10900.0,0,5603.779736328125,0
1503000,2024-04-10,4,4508.96826171875,6810.0,10900.0,0,4959.865087890626,0
1503000,2024-04-11,5,4474.66650390625,7080.0,10900.0,0,4922.133154296876,0
1503000,2024-04-12,6,6369.93896484375,9050.0,10900.0,0,7006.932861328126,0
1503000,2024-04-13,7,9948.8427734375,11300.0,10900.0,1,10943.72705078125,0
1503000,2024-04-14,8,12337.9228515625,11800.0,10900.0,1,13571.71513671875,1
1503000,2024-04-15,9,11437.9169921875,10400.0,10900.0,0,12581.708691406251,1
1503000,2024-04-16,10,8894.0087890625,8680.0,10900.0,0,9783.40966796875,0
1503000,2024-04-12,1,6684.24560546875,9050.0,10900.0,0,7352.670166015626,0
1503000,2024-04-13,2,10248.8671875,11300.0,10900.0,1,11273.753906250002,0
1503000,2024-04-14,3,12577.6552734375,11800.0,10900.0,1,13835.42080078125,1
1503000,2024-04-15,4,11570.5263671875,10400.0,10900.0,0,12727.57900390625,1
1503000,2024-04-16,5,8965.4248046875,8680.0,10900.0,0,9861.96728515625,0
1503000,2024-04-17,6,6921.779296875,7270.0,10900.0,0,7613.9572265625,0
1503000,2024-04-18,7,6388.28564453125,6730.0,10900.0,0,7027.114208984375,0
1503000,2024-04-19,8,6709.43359375,7500.0,10900.0,0,7380.376953125001,0
1503000,2024-04-20,9,7392.32177734375,7480.0,10900.0,0,8131.553955078126,0
1503000,2024-04-21,10,6895.03662109375,6430.0,10900.0,0,7584.540283203126,0
1503000,2024-04-17,1,6918.0986328125,7270.0,10900.0,0,7609.908496093751,0
1503000,2024-04-18,2,6376.33154296875,6730.0,10900.0,0,7013.964697265626,0
1503000,2024-04-19,3,6688.259765625,7500.0,10900.0,0,7357.085742187501,0
1503000,2024-04-20,4,7372.26416015625,7480.0,10900.0,0,8109.490576171876,0
1503000,2024-04-21,5,6879.29833984375,6430.0,10900.0,0,7567.228173828125,0
1503000,2024-04-22,6,5560.3330078125,5710.0,10900.0,0,6116.366308593751,0
1503000,2024-04-23,7,4614.32666015625,5190.0,10900.0,0,5075.759326171876,0
